query,job-light,cardinality,tables,sketch,sketch_err,approx_sketch,approx_sketch_err,upper_sketch,upper_sketch_err,signed,signed_err,approx_signed,approx_signed_err,upper_signed,upper_signed_err,unbiased,unbiased_err,approx_unbiased,approx_unbiased_err,upper_unbiased,upper_unbiased_err,counts,counts_err,approx_counts,approx_counts_err,upper_counts,upper_counts_err,cmm,cmm_err,approx_cmm,approx_cmm_err,upper_cmm,upper_cmm_err,joint,joint_err,compass,compass_err,approx_compass,approx_compass_err,upper_compass,upper_compass_err,ccmm,ccmm_err,approx_ccmm,approx_ccmm_err,upper_ccmm,upper_ccmm_err,sketch_time,model_time
"SELECT COUNT(*) FROM title t, movie_companies mc WHERE t.id=mc.movie_id AND mc.company_type_id=2;",0,1334883,2,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,1655506.0,1.2401881217956543,1080217.125,1.235754370689392,1080217.125,1.235754370689392,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,412640224.0,309.1208801269531,412183872.0,308.7790222167969,412183872.0,308.7790222167969,901930.0,1.4800294637680054,670432.625,1.991076946258545,670432.625,1.991076946258545,3375000707496.0,2528312.0,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,687192.6875,1.9425163269042969,200521.1875,6.657066822052002,200521.1875,6.657066822052002,1098869288.0,128697837.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND mc.company_type_id=2 AND t.production_year>1950 AND t.production_year<2000;",30,511921,2,564518.0,1.1027443408966064,459504.53125,1.1140717267990112,73398.0,6.97459077835083,883838.0,1.7265124320983887,1042381.4375,2.0362155437469482,159321.015625,3.213141679763794,564518.0,1.1027443408966064,459504.53125,1.1140717267990112,73398.0,6.97459077835083,187096368.0,365.4789733886719,934637760.0,1825.74609375,148416928.0,289.9215393066406,570482.1875,1.114395022392273,807357.6875,1.5771138668060303,122668.7109375,4.173199653625488,1530923917380.0,2990547.208221581,564518.0,1.1027443408966064,459504.53125,1.1140717267990112,73398.0,6.97459077835083,284839.53125,1.7972259521484375,245078.375,2.0888054370880127,39714.875,12.88990592956543,514891991.0,29993411.0
"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk WHERE mk.movie_id = mc.movie_id AND mc.company_type_id=2 AND mk.keyword_id=398;",30,14102,2,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,58164.0,4.124521255493164,22405.33203125,1.5888053178787231,22405.33203125,1.5888053178787231,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,1722464.0,122.14324188232422,1722750.125,122.16352844238281,1722750.125,122.16352844238281,49904.9296875,3.5388548374176025,18194.0625,1.2901760339736938,18194.0625,1.2901760339736938,14075006352.0,998085.8283931357,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,8365.6181640625,1.6857092380523682,4653.57080078125,3.0303611755371094,4653.57080078125,3.0303611755371094,180406016.0,14830752.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND t.production_year>1950 AND t.production_year<2000 AND mk.keyword_id=398;",30,7153,3,11974.0,1.6739829778671265,-24757.03515625,7153.0,-4403.64892578125,7153.0,597230.0,83.49363708496094,292890.0,40.94645690917969,44483.3125,6.218832969665527,-232658.0,7153.0,-94150.234375,7153.0,-13471.115234375,7153.0,241917744.0,33820.4609375,1206500864.0,168670.609375,191586688.0,26784.103515625,284016.875,39.70597839355469,141940.9375,19.84355354309082,21461.84375,3.0003974437713623,1.614206178485472e+16,2256684158374.7686,232658.0,32.52593231201172,94150.234375,13.162342071533203,13471.115234375,1.8832818269729614,25804.7265625,3.607538938522339,8109.1171875,1.1336666345596313,1370.301025390625,5.2200212478637695,532548544.0,36344490.0
"SELECT COUNT(*) FROM movie_keyword mk, title t WHERE t.id=mk.movie_id AND mk.keyword_id=398;",31,10544,2,10223.0,1.0313997268676758,5323.05322265625,1.9808181524276733,5323.05322265625,1.9808181524276733,53328.0,5.0576629638671875,19774.134765625,1.875392198562622,19774.134765625,1.875392198562622,10223.0,1.0313997268676758,5323.05322265625,1.9808181524276733,5323.05322265625,1.9808181524276733,3257555.0,308.9486999511719,3255870.0,308.78887939453125,3255870.0,308.78887939453125,40328.7109375,3.8248019218444824,12925.3603515625,1.2258497476577759,12925.3603515625,1.2258497476577759,26658521728.0,2528312.0,10223.0,1.0313997268676758,5323.05322265625,1.9808181524276733,5323.05322265625,1.9808181524276733,4999.14208984375,2.109161853790283,2659.145751953125,3.9651832580566406,2659.145751953125,3.9651832580566406,883238001.0,7074096.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND mc.company_type_id=2;",31,1334883,2,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,1655506.0,1.2401881217956543,1080217.125,1.235754370689392,1080217.125,1.235754370689392,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,412640224.0,309.1208801269531,412183872.0,308.7790222167969,412183872.0,308.7790222167969,901930.0,1.4800294637680054,670432.625,1.991076946258545,670432.625,1.991076946258545,3375000707496.0,2528312.0,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,687192.6875,1.9425163269042969,200521.1875,6.657066822052002,200521.1875,6.657066822052002,980913633.0,7682626.0
"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk WHERE mk.movie_id = mc.movie_id AND mc.company_type_id=2 AND mk.keyword_id=398;",31,14102,2,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,58164.0,4.124521255493164,22405.33203125,1.5888053178787231,22405.33203125,1.5888053178787231,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,1722464.0,122.14324188232422,1722750.125,122.16352844238281,1722750.125,122.16352844238281,49904.9296875,3.5388548374176025,18194.0625,1.2901760339736938,18194.0625,1.2901760339736938,14075006352.0,998085.8283931357,13122.0,1.074683666229248,8379.6875,1.6828789710998535,8379.6875,1.6828789710998535,8365.6181640625,1.6857092380523682,4653.57080078125,3.0303611755371094,4653.57080078125,3.0303611755371094,174604670.0,14857753.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND mk.keyword_id=398;",31,14102,3,19028.0,1.34931218624115,14337.734375,1.0167163610458374,14337.734375,1.0167163610458374,1203128.0,85.31612396240234,311081.90625,22.059417724609375,311081.90625,22.059417724609375,77977.0,5.529499530792236,-124567.3671875,14102.0,-124567.3671875,14102.0,533341024.0,37820.23828125,532227456.0,37741.2734375,532227456.0,37741.2734375,471671.5625,33.447139739990234,118670.875,8.415180206298828,118670.875,8.415180206298828,3.5586007459837824e+16,2523472376956.3057,79515.0,5.638561725616455,124567.3671875,8.833312034606934,124567.3671875,8.833312034606934,16637.232421875,1.1797782182693481,4659.6103515625,3.026433229446411,4659.6103515625,3.026433229446411,1016293524.0,14804147.0
"SELECT COUNT(*) FROM movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.production_year>1950;",32,3961736,2,4230178.0,1.0677586793899536,2175694.5,1.820906400680542,338609.625,11.7000093460083,9920414.0,2.5040574073791504,17449868.0,4.404601573944092,2883091.0,1.374127984046936,4230178.0,1.0677586793899536,2175694.5,1.820906400680542,338609.625,11.7000093460083,1265035776.0,319.3135070800781,7578803712.0,1913.000732421875,1265777664.0,319.5007629394531,6540613.0,1.6509462594985962,14954722.0,3.774790048599243,2479128.5,1.5980356931686401,10347449371100.0,2611847.2737961337,4230178.0,1.0677586793899536,2175694.5,1.820906400680542,338609.625,11.7000093460083,2127926.5,1.861782431602478,1069962.875,3.702685594558716,144376.6875,27.440275192260742,919452238.0,25226889.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND t.production_year>1950;",32,2229308,2,2572359.0,1.1538822650909424,1173929.75,1.8990131616592407,197674.4375,11.27767562866211,3326579.0,1.4922025203704834,4503559.5,2.02016019821167,756736.3125,2.945950984954834,2572359.0,1.1538822650909424,1173929.75,1.8990131616592407,197674.4375,11.27767562866211,729697216.0,327.320068359375,4371146752.0,1960.763916015625,730053568.0,327.4798889160156,1925227.625,1.157945156097412,3473391.0,1.5580579042434692,577620.5,3.8594682216644287,5967782487830.0,2676966.3446369907,2572359.0,1.1538822650909424,1173929.75,1.8990131616592407,197674.4375,11.27767562866211,1300875.375,1.713698387145996,563339.1875,3.957310438156128,104227.203125,21.388927459716797,1012156166.0,25037161.0
"SELECT COUNT(*) FROM movie_companies mc, movie_keyword mk WHERE mk.movie_id = mc.movie_id;",32,34863638,2,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,24612464.0,1.4165034294128418,24612464.0,1.4165034294128418,24612464.0,1.4165034294128418,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,1445435776.0,41.45969009399414,1445435776.0,41.45969009399414,1445435776.0,41.45969009399414,18517624.0,1.8827275037765503,18517624.0,1.8827275037765503,18517624.0,1.8827275037765503,11803516956970.0,338562.4000848678,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,10664443.0,3.2691478729248047,5119840.0,6.8095173835754395,5119840.0,6.8095173835754395,5119840.0,6.8095173835754395,314696545.0,0.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>1950;",32,31339132,3,380403.0,82.38402557373047,11978528.0,2.6162757873535156,3167016.0,9.895476341247559,496643776.0,15.847400665283203,601396416.0,19.189950942993164,100337664.0,3.2016732692718506,158769504.0,5.066174030303955,-362279104.0,31339132.0,-59811096.0,31339132.0,404870004736.0,12918.9921875,2421982232576.0,77283.0,404508934144.0,12907.470703125,171661792.0,5.4775543212890625,290396288.0,9.266251564025879,48174880.0,1.5372116565704346,2.6997830230168773e+19,861473452109.9299,158769504.0,5.066174030303955,362279104.0,11.559959411621094,59811096.0,1.9085115194320679,7511929.5,4.171915054321289,15552451.0,2.0150606632232666,2158723.5,14.517436981201172,1183065870.0,26430103.0
"SELECT COUNT(*) FROM movie_info mi, title t WHERE t.id=mi.movie_id AND mi.info_type_id=3 AND t.production_year>2005 AND t.production_year<2008;",33,107622,2,1202138.0,11.170001983642578,1511469.5,14.044242858886719,120056.640625,1.1155399084091187,1503595.0,13.971075057983398,4141358.25,38.4805908203125,326769.53125,3.0362708568573,1202138.0,11.170001983642578,1511469.5,14.044242858886719,120056.640625,1.1155399084091187,350026080.0,3252.365478515625,1049171072.0,9748.6669921875,83551160.0,776.3390502929688,873005.5,8.111775398254395,3392145.25,31.51906967163086,266729.15625,2.478388786315918,2862654603432.0,26599158.19657691,1202138.0,11.170001983642578,1511469.5,14.044242858886719,120056.640625,1.1155399084091187,612587.75,5.692030906677246,859535.125,7.986611843109131,68283.625,1.576102614402771,1045361653.0,26891489.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, title t WHERE t.id=mi_idx.movie_id AND mi_idx.info_type_id=101 AND t.production_year>2005 AND t.production_year<2008;",33,39862,2,346915.0,8.702899932861328,111213.8046875,2.7899703979492188,8846.0078125,4.506213665008545,483110.0,12.119562149047852,322451.46875,8.089194297790527,25458.1953125,1.5657826662063599,346915.0,8.702899932861328,111213.8046875,2.7899703979492188,8846.0078125,4.506213665008545,104922712.0,2632.148681640625,314390112.0,7886.962890625,25036728.0,628.0850830078125,266287.3125,6.680229663848877,239479.625,6.007717132568359,18904.6796875,2.1085784435272217,858334111400.0,21532640.394360542,346915.0,8.702899932861328,111213.8046875,2.7899703979492188,8846.0078125,4.506213665008545,174584.46875,4.379721641540527,59995.01171875,1.5050678253173828,4820.796875,8.268757820129395,684235616.0,27573729.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2008;",33,97755,2,993796.0,10.166191101074219,452011.3125,4.62391996383667,36317.60546875,2.6916697025299072,1306726.0,13.36735725402832,1318406.625,13.486845970153809,104139.125,1.065307378768921,993796.0,10.166191101074219,452011.3125,4.62391996383667,36317.60546875,2.6916697025299072,304558976.0,3115.533447265625,912541568.0,9334.986328125,72671048.0,743.3997802734375,759428.1875,7.768689155578613,1065429.0,10.898971557617188,83874.984375,1.1654845476150513,2491222728984.0,25484350.96909621,993796.0,10.166191101074219,452011.3125,4.62391996383667,36317.60546875,2.6916697025299072,492080.28125,5.033812046051025,232486.34375,2.3782553672790527,18728.884765625,5.219477653503418,808701318.0,24532704.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_info mi WHERE mi.movie_id = mi_idx.movie_id AND mi_idx.info_type_id=101 AND mi.info_type_id=3;",33,546205,2,26471.0,20.634090423583984,163720.78125,3.336198329925537,163720.78125,3.336198329925537,414165.0,1.318810224533081,762605.25,1.396188735961914,762605.25,1.396188735961914,26471.0,20.634090423583984,163720.78125,3.336198329925537,163720.78125,3.336198329925537,86115456.0,157.6614227294922,86213200.0,157.8403778076172,86213200.0,157.8403778076172,251834.3125,2.1689062118530273,572872.5,1.0488232374191284,572872.5,1.0488232374191284,705483096825.0,1291608.6392929396,26471.0,20.634090423583984,163720.78125,3.336198329925537,163720.78125,3.336198329925537,15476.6865234375,35.2921142578125,101211.46875,5.396670818328857,101211.46875,5.396670818328857,306268890.0,14801777.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi WHERE mi.movie_id = mc.movie_id AND mc.company_type_id=2 AND mi.info_type_id=3;",33,1528236,2,154250.0,9.907526969909668,481558.34375,3.1735219955444336,481558.34375,3.1735219955444336,1090346.0,1.4016064405441284,3148925.5,2.0604968070983887,3148925.5,2.0604968070983887,154250.0,9.907526969909668,481558.34375,3.1735219955444336,481558.34375,3.1735219955444336,249957616.0,163.5595703125,250262592.0,163.75912475585938,250262592.0,163.75912475585938,731712.0,2.088575839996338,2649289.5,1.7335604429244995,2649289.5,1.7335604429244995,2047589047647.0,1339838.249882217,154250.0,9.907526969909668,481558.34375,3.1735219955444336,481558.34375,3.1735219955444336,71695.578125,21.315624237060547,335026.0,4.561544418334961,335026.0,4.561544418334961,390506056.0,15143458.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx WHERE mi_idx.movie_id = mc.movie_id AND mc.company_type_id=2 AND mi_idx.info_type_id=101;",33,584222,2,565151.0,1.0337449312210083,215433.34375,2.711845874786377,215433.34375,2.711845874786377,691533.0,1.183681845664978,339305.6875,1.721816062927246,339305.6875,1.721816062927246,565151.0,1.0337449312210083,215433.34375,2.711845874786377,215433.34375,2.711845874786377,75208168.0,128.732177734375,75060384.0,128.47921752929688,75060384.0,128.47921752929688,380074.8125,1.537123680114746,229066.265625,2.550449848175049,229066.265625,2.550449848175049,613946063775.0,1050878.028857181,565151.0,1.0337449312210083,215433.34375,2.711845874786377,215433.34375,2.711845874786377,283256.28125,2.062520980834961,117823.0546875,4.958469390869141,117823.0546875,4.958469390869141,207914975.0,15001212.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, title t, movie_info mi WHERE t.id=mi_idx.movie_id AND t.id=mi.movie_id AND mi_idx.info_type_id=101 AND t.production_year>2005 AND t.production_year<2008 AND mi.info_type_id=3;",33,45776,3,105479.0,2.3042423725128174,-652129.5,45776.0,-54294.6796875,45776.0,9223469.0,201.49136352539062,15340939.0,335.130615234375,1211357.375,26.462717056274414,3254041.0,71.086181640625,-6216373.0,45776.0,-485289.375,45776.0,19680868352.0,429938.5625,58979930112.0,1288446.625,4696904192.0,102606.2578125,2689638.5,58.75651931762695,7390849.0,161.45684814453125,584614.0,12.77118968963623,1.3166064184834627e+18,28761936789659.703,3254041.0,71.086181640625,6216373.0,135.79983520507812,485289.375,10.60139274597168,45819.16015625,1.0009428262710571,186512.875,4.074468612670898,13607.49609375,3.364027976989746,961850701.0,30383015.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2008 AND mi.info_type_id=3;",33,118187,3,43391.0,2.7237675189971924,793155.5,6.711021423339844,52961.9921875,2.231543779373169,27065498.0,229.00570678710938,57132560.0,483.4081726074219,4502174.5,38.093650817871094,11732738.0,99.27265930175781,-31671380.0,118187.0,-2479923.75,118187.0,57128640512.0,483375.0,171221942272.0,1448737.5,13635393536.0,115371.3515625,8125610.5,68.75215148925781,28542542.0,241.50323486328125,2244060.0,18.987367630004883,3.821308964993118e+18,32332735114632.9,11732738.0,99.27265930175781,31671380.0,267.9768371582031,2479923.75,20.983049392700195,277958.78125,2.351855754852295,1383597.25,11.70684814453125,115072.359375,1.0270668268203735,1021275189.0,30763814.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2008 AND mi_idx.info_type_id=101;",33,52944,3,492485.0,9.301998138427734,2288254.25,43.22027587890625,183588.4375,3.4675967693328857,13442785.0,253.90573120117188,6804718.5,128.52671813964844,538536.625,10.171815872192383,9902450.0,187.0363006591797,208401.46875,3.936262369155884,20377.05078125,2.598217010498047,17183791104.0,324565.40625,51321880576.0,969361.625,4087075072.0,77196.1875,3651394.75,68.96710968017578,3549319.0,67.03911590576172,281582.34375,5.318493843078613,1.1457756136279662e+18,21641274056134.145,9902450.0,187.0363006591797,208401.46875,3.936262369155884,20377.05078125,2.598217010498047,118733.46875,2.242623805999756,292269.21875,5.520346164703369,23380.66796875,2.264434814453125,840817163.0,37341080.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx WHERE mi.movie_id = mc.movie_id AND mi_idx.movie_id = mc.movie_id AND mc.company_type_id=2 AND mi.info_type_id=3 AND mi_idx.info_type_id=101;",33,815636,3,277553.0,2.9386675357818604,-2408183.5,815636.0,-2408183.5,815636.0,8957141.0,10.98178768157959,14464780.0,17.734357833862305,14464780.0,17.734357833862305,-1296093.0,815636.0,-2614799.75,815636.0,-2614799.75,815636.0,14083831808.0,17267.30078125,14087748608.0,17272.1015625,14087748608.0,17272.1015625,2783460.75,3.412626266479492,6466424.5,7.928076267242432,6466424.5,7.928076267242432,9.417373927390465e+17,1154604986463.3813,1829452.0,2.242975950241089,2614799.75,3.205841541290283,2614799.75,3.205841541290283,72281.0625,11.284228324890137,1049065.75,1.2861934900283813,1049065.75,1.2861934900283813,468657002.0,20346836.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info mi, movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mc.company_type_id=2 AND t.production_year>2005 AND t.production_year<2008 AND mi.info_type_id=3 AND mi_idx.info_type_id=101;",33,75440,4,198909472.0,2636.657958984375,164072112.0,2174.868896484375,12817212.0,169.8994140625,266950448.0,3538.57958984375,351717152.0,4662.21044921875,27722314.0,367.4750061035156,106791520.0,1415.5821533203125,-219965568.0,75440.0,-17367862.0,75440.0,3223310303232.0,42726808.0,9640179924992.0,127786056.0,767704432640.0,10176358.0,37110416.0,491.91961669921875,133328720.0,1767.3477783203125,10598921.0,140.4947052001953,1.75751552572446e+24,2.3296865399316808e+19,106791520.0,1415.5821533203125,219965568.0,2915.768310546875,17367862.0,230.2208709716797,23277448.0,308.5557861328125,9354230.0,123.9956283569336,692970.125,9.185711860656738,1104796213.0,33980452.0
"SELECT COUNT(*) FROM movie_info mi, title t WHERE t.id=mi.movie_id AND mi.info_type_id=105;",34,121863,2,123837.0,1.0161985158920288,109443.6328125,1.113477349281311,109443.6328125,1.113477349281311,246813.0,2.025331735610962,255254.125,2.0945990085601807,255254.125,2.0945990085601807,123837.0,1.0161985158920288,109443.6328125,1.113477349281311,109443.6328125,1.113477349281311,37667936.0,309.1006774902344,37663584.0,309.0649719238281,37663584.0,309.0649719238281,155182.421875,1.2734169960021973,160335.75,1.3157049417495728,160335.75,1.3157049417495728,308107685256.0,2528312.0,123837.0,1.0161985158920288,109443.6328125,1.113477349281311,109443.6328125,1.113477349281311,61767.65625,1.9729256629943848,54773.4453125,2.224855422973633,54773.4453125,2.224855422973633,977169458.0,6320073.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, title t WHERE t.id=mi_idx.movie_id AND mi_idx.info_type_id=113;",34,10,2,26.0,2.5999999046325684,3.5344271659851074,2.829312801361084,3.5344271659851074,2.829312801361084,113.0,11.300000190734863,9.035175323486328,1.1067854166030884,9.035175323486328,1.1067854166030884,26.0,2.5999999046325684,3.5344271659851074,2.829312801361084,3.5344271659851074,2.829312801361084,3078.0,307.79998779296875,3087.557861328125,308.75579833984375,3087.557861328125,308.75579833984375,108.25051879882812,10.825052261352539,5.213507175445557,1.9180946350097656,5.213507175445557,1.9180946350097656,25283120.0,2528312.0,26.0,2.5999999046325684,3.5344271659851074,2.829312801361084,3.5344271659851074,2.829312801361084,11.684496879577637,1.1684496402740479,1.7770415544509888,5.627330780029297,1.7770415544509888,5.627330780029297,829781863.0,6205101.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id;",34,2609129,2,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,3494044.0,1.3391610383987427,3494044.0,1.3391610383987427,3494044.0,1.3391610383987427,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,806505280.0,309.1090087890625,806505280.0,309.1090087890625,806505280.0,309.1090087890625,1967206.25,1.3263119459152222,1967206.25,1.3263119459152222,1967206.25,1.3263119459152222,6596692160248.0,2528312.0,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,1356538.625,1.9233723878860474,1356538.625,1.9233723878860474,1356538.625,1.9233723878860474,1079333296.0,0.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, movie_info mi WHERE mi.movie_id = mi_idx.movie_id AND mi_idx.info_type_id=113 AND mi.info_type_id=105;",34,4,2,-9.0,4.0,0.240685373544693,4.0,0.240685373544693,4.0,23.0,5.75,1.806386113166809,2.2143659591674805,1.806386113166809,2.2143659591674805,-9.0,4.0,0.240685373544693,4.0,0.240685373544693,4.0,108.0,27.0,148.90493774414062,37.226234436035156,148.90493774414062,37.226234436035156,33.61210250854492,8.40302562713623,1.4223195314407349,2.812307596206665,1.4223195314407349,2.812307596206665,1218630.0,304657.5,16.0,4.0,0.240685373544693,4.0,0.240685373544693,4.0,13.761906623840332,3.440476655960083,0.1613479107618332,4.0,0.1613479107618332,4.0,153613089.0,12559663.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi WHERE mi.movie_id = mc.movie_id AND mi.info_type_id=105;",34,360355,2,19682.0,18.308860778808594,56552.3828125,6.37205696105957,56552.3828125,6.37205696105957,423700.0,1.175784945487976,496192.125,1.3769536018371582,496192.125,1.3769536018371582,19682.0,18.308860778808594,56552.3828125,6.37205696105957,56552.3828125,6.37205696105957,38807872.0,107.69344329833984,38820292.0,107.72791290283203,38820292.0,107.72791290283203,361843.28125,1.0041300058364868,402750.5,1.1176493167877197,402750.5,1.1176493167877197,317956287327.0,882341.8221670297,19682.0,18.308860778808594,56552.3828125,6.37205696105957,56552.3828125,6.37205696105957,5474.97705078125,65.81854248046875,33889.3828125,10.633271217346191,33889.3828125,10.633271217346191,354211625.0,6560440.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info_idx mi_idx WHERE mi_idx.movie_id = mc.movie_id AND mi_idx.info_type_id=113;",34,120,2,181.0,1.5083333253860474,6.7931928634643555,17.66474151611328,6.7931928634643555,17.66474151611328,315.0,2.625,20.552349090576172,5.838748931884766,20.552349090576172,5.838748931884766,181.0,1.5083333253860474,6.7931928634643555,17.66474151611328,6.7931928634643555,17.66474151611328,3212.0,26.766666412353516,3187.695556640625,26.564128875732422,3187.695556640625,26.564128875732422,345.78594970703125,2.881549596786499,14.251214027404785,8.42033576965332,14.251214027404785,8.42033576965332,26091290.0,217427.41666666666,181.0,1.5083333253860474,6.7931928634643555,17.66474151611328,6.7931928634643555,17.66474151611328,99.0522689819336,1.2114815711975098,3.5580978393554688,33.72588348388672,3.5580978393554688,33.72588348388672,215388219.0,6439413.0
"SELECT COUNT(*) FROM movie_info_idx mi_idx, title t, movie_info mi WHERE t.id=mi_idx.movie_id AND t.id=mi.movie_id AND mi_idx.info_type_id=113 AND mi.info_type_id=105;",34,4,3,-415.0,4.0,-0.35978201031684875,4.0,-0.35978201031684875,4.0,229.0,57.25,29.805084228515625,7.451271057128906,29.805084228515625,7.451271057128906,-533.0,4.0,-12.2638521194458,4.0,-12.2638521194458,4.0,33275.0,8318.75,46044.4296875,11511.107421875,46044.4296875,11511.107421875,168.5943603515625,42.148590087890625,10.836321830749512,2.709080457687378,10.836321830749512,2.709080457687378,3081076852560.0,770269213140.0,533.0,133.25,12.2638521194458,3.06596302986145,12.2638521194458,3.06596302986145,111.8084716796875,27.952117919921875,0.4587253928184509,4.0,0.4587253928184509,4.0,1014374947.0,12139114.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mi.info_type_id=105;",34,360355,3,189258.0,1.9040411710739136,-586629.9375,360355.0,-586629.9375,360355.0,9752506.0,27.06360626220703,10796944.0,29.961965560913086,10796944.0,29.961965560913086,774376.0,2.148925304412842,228111.4375,1.5797322988510132,228111.4375,1.5797322988510132,12013979648.0,33339.2890625,12018226176.0,33351.07421875,12018226176.0,33351.07421875,3569958.0,9.906781196594238,3827937.0,10.62268352508545,3827937.0,10.62268352508545,8.038926967243021e+17,2230835417086.7676,774376.0,2.148925304412842,228111.4375,1.5797322988510132,228111.4375,1.5797322988510132,112210.5390625,3.211418390274048,232588.875,1.5493216514587402,232588.875,1.5493216514587402,1219266264.0,6925474.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=113;",34,120,3,-3885.0,120.0,4.807342529296875,24.961814880371094,4.807342529296875,24.961814880371094,5004.0,41.70000076293945,418.0279235839844,3.4835660457611084,418.0279235839844,3.4835660457611084,1685.0,14.041666984558105,69.99166870117188,1.7144898176193237,69.99166870117188,1.7144898176193237,997396.0,8311.6337890625,985786.25,8214.8857421875,985786.25,8214.8857421875,2677.623291015625,22.313528060913086,135.55662536621094,1.1296385526657104,135.55662536621094,1.1296385526657104,65966921602480.0,549724346687.3333,1685.0,14.041666984558105,69.99166870117188,1.7144898176193237,69.99166870117188,1.7144898176193237,671.6965942382812,5.597471714019775,2.4231069087982178,49.523193359375,2.4231069087982178,49.523193359375,1087447635.0,6231394.0
